sha1	canonical_title	canonical_rom_name	dat_source	size	crc32	md5	mister_system	mister_core	expected_folder	region	release_type	license_status
272035b936e966a15936c37bab39df6c7ef473a7	Pokemon Card-e - Basic Pack - B-13-# (Japan)	Pokemon Card-e - Basic Pack - B-13-# (Japan) (Short Strip).raw	Nintendo - Game Boy Advance (e-Reader)	1872	4db87b7a	bdb3aba9dff85b94e82ebe5f71499d95	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
27250e374b913f5fc4ade429bff10545a93c0618	58-in-1 (Asia) (En,Zh) (Pirate)	58-in-1 (Asia) (En,Zh) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	196624	1290abca	9e50f29fc4ac517a3d0399359af42edb	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
272bcb36579235e57e3eb086832173a94f051a62	Moshen Fashi - Demogorgon Monk (China) (FS005) (Unl)	Moshen Fashi - Demogorgon Monk (China) (FS005) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	524288	3532a114	9ecb328418a4bcd5d5b383b4bb0372a7	NES	NES	NES	Unknown	Homebrew/Unlicensed	Unlicensed
272cad1da9ae62c0b8b3c463c0f8c19c3bd35c2b	Pokemon-e TCG - Skyridge - F-17-# - Lapras (USA)	Pokemon-e TCG - Skyridge - F-17-# - Lapras (USA) (Short Strip).raw	Nintendo - Game Boy Advance (e-Reader)	1872	464e8f28	7348f88e5c8dbd137ee7aa662d974a5b	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
272d9dbf6ed5001f8da8ae6b00d523b291eaab4d	Gindama Oyakata no Pachinko Hisshouhou (Japan)	Gindama Oyakata no Pachinko Hisshouhou (Japan).sfc	Nintendo - Super Nintendo Entertainment System	1572864	7adacc49	6756da8b230263ad67c5411480eef63e	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
2732103fda15d8fb017f21023d2fda22ae7a548a	Game Boy Advance Video - Nicktoons - Volume 3 (USA)	Game Boy Advance Video - Nicktoons - Volume 3 (USA).gba	Nintendo - Game Boy Advance (Video)	33554432	6fbf5ceb	e45a12595bff7e3386c8ac2650972ac2	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
27329718078fc842635df8fb6ec59532c50e79dd	Nazo no Murasamejou (Japan) (Wii and Wii U Virtual Console)	Nazo no Murasamejou (Japan) (Wii and Wii U Virtual Console).qd	Nintendo - Family Computer Disk System (QD)	131072	de8bb3af	62d4a38e0ea3e64e4675b7e00f8cc21a	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
2732b810694880f9a388657ffb4cfb79d7d3ea7c	Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame (Japan) (Rev 2)	Ganbare Goemon 3 - Shishi Juurokubee no Karakuri Manjigatame (Japan) (Rev 2).sfc	Nintendo - Super Nintendo Entertainment System	2097152	af984bc1	22cb2b6f488676bedb89baa051d94d56	SNES	SNES	SNES	Japan	Revision	Licensed/Official
27342ab63d1681272ea90a7e081e3ec654502b8a	Sgt. Saunders' Combat! (Japan)	Sgt. Saunders' Combat! (Japan).sfc	Nintendo - Super Nintendo Entertainment System	1572864	da5888c7	73653db58071937b4d2bb03c7a057a5f	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
2736f85931281ef90f38fade188a5d404f1ee5a4	Kyuukyoku Harikiri Stadium - '88 Senshu Shin Data Version (Japan)	Kyuukyoku Harikiri Stadium - '88 Senshu Shin Data Version (Japan).nes	Nintendo - Nintendo Entertainment System (Headered)	262160	5ef272fa	cb9ef54701e7881f2b4528c7ab390daa	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
2738a12d1dac1c49ac68381121216b53cd1aebc5	Memory Dumps - Animal Crossing-e (USA)	Animal Crossing-e - Series 3 - Twiggy (USA).sav	Nintendo - Game Boy Advance (e-Reader)	131072	74c56330	e35f063da0acc8946eb08789880b2ff9	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
2738dda5be1aea83057dfe811c825a0ef409fa31	Doubutsu no Mori Card-e+ - Series 3 - 06-C073 (Japan)	Doubutsu no Mori Card-e+ - Series 3 - 06-C073 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	efaccac9	7976f14e35fde418e3f736d013cc4d4f	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
273b41000098d713bd9a007901b1fc61a8c3cba8	Mario Party 3 (USA) (Beta)	Mario Party 3 (USA) (Beta).v64	Nintendo - Nintendo 64 (ByteSwapped)	33554432	668edb0e	f11cac312b857c5f7060fbc66507c2f5	N64	N64	N64	USA	Prototype/Beta/Demo	Special/Non-retail
273c0763ffcee6f3ae7581803c47a08806f1a758	Pokemon Card-e - Basic Pack - B-45-# (Japan)	Pokemon Card-e - Basic Pack - B-45-# (Japan) (Short Strip).raw	Nintendo - Game Boy Advance (e-Reader)	1872	837f8917	45ead247130ddcf61b7c8b2a9c5aac6f	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
273c72f8c9f9d194b98375e3076972bfd7fdf64d	Road Rash 64 (Europe)	Road Rash 64 (Europe).v64	Nintendo - Nintendo 64 (ByteSwapped)	33554432	e3bc7725	c881e7cec084640afbbddc37f6efd179	N64	N64	N64	Europe	Retail/Standard	Licensed/Official
273d472ec3646e35db71b2deea3a8e9977134679	Midnight Club - Street Racing (Europe) (En,Fr,De,Es,It)	Midnight Club - Street Racing (Europe) (En,Fr,De,Es,It).gba	Nintendo - Game Boy Advance	4194304	091230c6	4b67d4ede1720fd4827af6e7ebf3c6e6	GBA	GBA	GBA	Europe	Retail/Standard	Licensed/Official
273f1d6ddd48f92af49f37e88405f318a340c2cd	Cruis'n USA (USA) (Wii Virtual Console)	Cruis'n USA (USA) (Wii Virtual Console).z64	Nintendo - Nintendo 64 (BigEndian)	8388608	8fc564f9	41ca21bd737e16ba81168982b74276f1	N64	N64	N64	USA	Retail/Standard	Licensed/Official
2742cd8472bd8d96006e16cb1269567108c373d9	Baseball Star - Mezase Sankanou!! (Japan)	Baseball Star - Mezase Sankanou!! (Japan).nes	Nintendo - Nintendo Entertainment System (Headered)	262160	92722a17	e97ca253904c95af1fc13dcbb6d57bd0	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
27445302ae9eb0aa09f9365c5ba6f45655fe4200	Super Robot Taisen J (Japan)	Super Robot Taisen J (Japan).gba	Nintendo - Game Boy Advance	16777216	c956fd37	ef32f93816b6dbcf788f08faf1e71450	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
274657b333cc7796c4b1fec6e3aefb627d1f49e4	Star Fox 2 (Japan) (Beta 12)	Star Fox 2 (Japan) (Beta 12).sfc	Nintendo - Super Nintendo Entertainment System	1048259	00a6f147	0b77282fc24f4d312acedc9df78def5a	SNES	SNES	SNES	Japan	Prototype/Beta/Demo	Special/Non-retail
27473dc403105b4238b78859488add1bae6caa2d	Tony Meola's Sidekicks Soccer (USA) (Beta 1)	Tony Meola's Sidekicks Soccer (USA) (Beta 1).sfc	Nintendo - Super Nintendo Entertainment System	1048576	70935c01	8fd8c828d2ed7192403177e9f448c509	SNES	SNES	SNES	USA	Prototype/Beta/Demo	Special/Non-retail
274769c1ff87c89936e3fa598bbdbe9a2665cc06	Cadillac (Japan) (Sample)	Cadillac (Japan) (Sample).unh	Nintendo - Nintendo Entertainment System (Headerless)	65536	aec8d250	e14da686eccbed6a6110c8584b4200fc	NES	NES	NES	Japan	Prototype/Beta/Demo	Special/Non-retail
2749295d164b75162bbf1d0823ecc1c659182751	Nos Voisins, les Hommes (France)	Nos Voisins, les Hommes (France).gba	Nintendo - Game Boy Advance	8388608	eb7c8402	6ac288a44178e8061005f00fe2e564bc	GBA	GBA	GBA	Unknown	Retail/Standard	Licensed/Official
27494e5feb4fd0a6bb407a58b68f8b98fa07810b	King of the Monsters 2 (USA)	King of the Monsters 2 (USA).sfc	Nintendo - Super Nintendo Entertainment System	2097152	0b677a37	6682d57546fa6cb29109f76645d7c93c	SNES	SNES	SNES	USA	Retail/Standard	Licensed/Official
274a1a99e10d33c9816556c665cac2364f45d723	Tekken 2 (Taiwan) (En) (Pirate)	Tekken 2 (Taiwan) (En) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	655376	2d83c67e	f60d66a3c137d4166fc8f5812fe4e9af	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
274aca5b5276d36abbb0ab3bfa5be0eb87689a55	Juuryoku Soukou Metal Storm (Japan)	Juuryoku Soukou Metal Storm (Japan).unh	Nintendo - Nintendo Entertainment System (Headerless)	393216	fdb8aa9a	45182c822f8b2977ead7b81e76f2fea8	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
274b102b6d940f46861a92b4e65f89a51815c12c	Kirby & The Amazing Mirror (USA)	Kirby & The Amazing Mirror (USA).gba	Nintendo - Game Boy Advance	16777216	9f2a3048	df5efe075b35859529ebf82a4d824458	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
274b659a382905bbb03c0e97aad7da408b46113e	Doubutsu no Mori Card-e - Series 1 - 04-A013 (Japan)	Doubutsu no Mori Card-e - Series 1 - 04-A013 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	8bf64baa	16ff19566f86c3456159beb534b1a911	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
274f3880c2e00a02b3bc7094cb291f5f0a3f3f78	Doubutsu no Mori Card-e - Series 3 - 04-M07 (Japan)	Doubutsu no Mori Card-e - Series 3 - 04-M07 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	78baac27	b1f12878f9ab74fa5b2bfa585e4c7f3e	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
2752ff02cb7ff7213b28115ad7e42502ecd1beb8	Jikkyou Powerful Pro Yakyuu - Basic '98 (Japan)	Jikkyou Powerful Pro Yakyuu - Basic '98 (Japan).sfc	Nintendo - Super Nintendo Entertainment System	3145728	e17c5c97	5bdb362294085f3dc1ccda98f78edc37	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
27553155fe15a42676eed95c9aca748c3af8927b	Tiles of Fate (USA) (Beta 3) (Unl)	Tiles of Fate (USA) (Beta 3) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	65536	d2b83177	998c1fe9b3738e38499332911a25db69	NES	NES	NES	USA	Prototype/Beta/Demo	Unlicensed
275a39083567c0e4ecf334b666ee6543962fb899	Bust-A-Move 2 - Arcade Edition (Europe)	Bust-A-Move 2 - Arcade Edition (Europe).v64	Nintendo - Nintendo 64 (ByteSwapped)	8388608	14f2cbe9	066d3b1727225962db938d60642cd6bc	N64	N64	N64	Europe	Retail/Standard	Licensed/Official
275ab4309a4d5ddfec62a08a58f2a0a97a5ee658	Rockman EXE 4 - Kaizou Card - Part 2 - 134-D012 (Japan)	Rockman EXE 4 - Kaizou Card - Part 2 - 134-D012 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	845ecc8a	99f2b5cd0de1e91f4291b1643139e482	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
275bbbbd1cb11e1611449f37128054d7a4dac3f5	Frogger 2 (USA) (Proto 3)	Frogger 2 (USA) (Proto 3).v64	Nintendo - Nintendo 64 (ByteSwapped)	8388608	5eb0c7d0	bff4b5b4549964c5aa63700852af188e	N64	N64	N64	USA	Prototype/Beta/Demo	Special/Non-retail
275c631804a1186ab3dab6abf7cb5ad84a4ff9d4	Lady Sia (Europe) (En,Fr,De,Es,It,Nl)	Lady Sia (Europe) (En,Fr,De,Es,It,Nl).gba	Nintendo - Game Boy Advance	4194304	958097d2	f4ac2d26605ebbb0d390e07810f12484	GBA	GBA	GBA	Europe	Retail/Standard	Licensed/Official
27603052e26da8fe1ac48aa12f2dbc4ddf795bbd	Super 4-in-1 (Asia) (Ja) (K4022) (Pirate)	Super 4-in-1 (Asia) (Ja) (K4022) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	1048592	3da5a0fb	ce572f8351ed1201df8eadc55662c81a	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
2763731085a9d86d357d8fef775c2d21d3c9f2b4	Fighters Destiny (Europe)	Fighters Destiny (Europe).z64	Nintendo - Nintendo 64 (BigEndian)	12582912	c9225511	ef5cb24ce3fe4e0f850901205437b574	N64	N64	N64	Europe	Retail/Standard	Licensed/Official
2763b83846165221c8b80bc4430f5b55779622e3	Jikkyou Powerful Pro Yakyuu 6 (Japan) (Rev 2)	Jikkyou Powerful Pro Yakyuu 6 (Japan) (Rev 2).z64	Nintendo - Nintendo 64 (BigEndian)	16777216	fcc10356	03bd8e5ca2b1b7d74398db4739979282	N64	N64	N64	Japan	Revision	Licensed/Official
2765e775e8b599191e3a1d9484fb6c5c51b31c70	Unfabulous (USA) (Beta 10)	Unfabulous (USA) (Beta 10).gba	Nintendo - Game Boy Advance	4154388	1c85d06e	2e5497b73aee7fb5fe0a82738d084814	GBA	GBA	GBA	USA	Prototype/Beta/Demo	Special/Non-retail
2766870370fef9f77d8e083870a019bf0eb511f5	M.C. Kids (USA)	M.C. Kids (USA).nes	Nintendo - Nintendo Entertainment System (Headered)	262160	a417e646	46c7809226188bb038459cc0057381b0	NES	NES	NES	USA	Retail/Standard	Licensed/Official
27672b67ee5f3beb52ae236de7d39be2509d9996	SimAnt (USA) (Beta)	SimAnt (USA) (Beta).sfc	Nintendo - Super Nintendo Entertainment System	1048576	9d5feb20	1662e41dec5c6976987b482cdceedd2e	SNES	SNES	SNES	USA	Prototype/Beta/Demo	Special/Non-retail
2768c87bb864dee7c3390a229ec8e8690631b72e	Power Drive (USA) (En,Fr,De,Es,Pt) (Proto)	Power Drive (USA) (En,Fr,De,Es,Pt) (Proto).sfc	Nintendo - Super Nintendo Entertainment System	1048576	389507bd	d5d2b96baad11b26f259e5afa54e8f98	SNES	SNES	SNES	USA	Prototype/Beta/Demo	Special/Non-retail
276991c3b74e92ff13352025520ad504e644b4aa	Super Famista 5 (Japan)	Super Famista 5 (Japan).sfc	Nintendo - Super Nintendo Entertainment System	2621440	27aa431c	c9a6f2140490fbcba02ddecfd5409ea5	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
276b5bd597d3471b1032dec83db87abe8f40c1fb	Memory Dumps - Pokemon Battle-e (USA)	Pokemon Battle-e - Hidden Ruins - Chilan Berry (USA).sav	Nintendo - Game Boy Advance (e-Reader)	131072	4a81b198	1b25949cb8b22f3cfce5c83c97e0f8ee	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
276c7c2ce4eaa4b838f8188df60e2ecb9946215f	Gremlin 2 - Shinshu Tanjou (Japan)	Gremlin 2 - Shinshu Tanjou (Japan).unh	Nintendo - Nintendo Entertainment System (Headerless)	393216	0897021b	ebdc427e6d96ce20bc1ad1f74d34e220	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
27773b6396ccb55051227ce7ce81d01c33ea75d1	WWF Betrayal (USA, Europe)	WWF Betrayal (USA, Europe).gbc	Nintendo - Game Boy Color	1048576	6c28bcb5	f270519e6357bc32fd07fc6386e14dec	GBC	GBC	GBC	USA	Retail/Standard	Licensed/Official
277c92fccca8b766cb506dd64c1ab6c868fea68e	Pokemon Card-e - The Town on No Map - C-21-b (Japan)	Pokemon Card-e - The Town on No Map - C-21-b (Japan) (Short Strip).raw	Nintendo - Game Boy Advance (e-Reader)	1872	0d06bb97	412b581e9953bb5aa675ae4022f1389a	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
277cf8a318eafd31f371a8eba93a5f7342c36880	Clu Clu Land (World) (Animal Crossing)	Clu Clu Land (World) (Animal Crossing).nes	Nintendo - Nintendo Entertainment System (Headered)	40976	2b3f6238	6f4648032c2225d4900e174696549331	NES	NES	NES	World	Retail/Standard	Licensed/Official
277d1958de3bbad6315293360ecf8133682812a0	F-Zero - Falcon Densetsu Card-e+ - Carddas Ban - 14-B004 (Japan)	F-Zero - Falcon Densetsu Card-e+ - Carddas Ban - 14-B004 (Japan) (Strip 2).raw	Nintendo - Game Boy Advance (e-Reader)	2912	f1edc049	78b4e598206ec2f2fe1988868d8b6bbc	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
277edb3c844e812ba4b3eb9a96c9c30414541858	Mega Man - Dr. Wily's Revenge (USA)	Mega Man - Dr. Wily's Revenge (USA).gb	Nintendo - Game Boy	262144	47e70e08	4ba4398181d98958fa7434ba7716f11a	GAMEBOY	Gameboy	GAMEBOY	USA	Retail/Standard	Licensed/Official
2783bef3cc207e9bf57a65eea5ab9b68e2214af0	Metal Gear (USA)	Metal Gear (USA).unh	Nintendo - Nintendo Entertainment System (Headerless)	131072	817431ec	9ce6af110eeac2eb1ba8db803d15391b	NES	NES	NES	USA	Retail/Standard	Licensed/Official
2785283118d35172295761b80d3faab2549e57c2	Youling Xingdong - Shock (China) (Unl)	Youling Xingdong - Shock (China) (Unl).nes	Nintendo - Nintendo Entertainment System (Headered)	524304	f12c51eb	a9b4ae53d5a2962d2536cf09e53633f1	NES	NES	NES	Unknown	Homebrew/Unlicensed	Unlicensed
2787a3391ef8f29f653cbb9989fe05a58bcf8124	Popeye (USA) (Proto)	Popeye (USA) (Proto).gb	Nintendo - Game Boy	131072	27e257c6	615c8d01fed90d40d6bf00a873dfdb71	GAMEBOY	Gameboy	GAMEBOY	USA	Prototype/Beta/Demo	Special/Non-retail
27894562fbe4ad95888dfe6bc99940062134156a	Pokemon Battle Card-e+ - Series 1 - 08-A004 (Japan)	Pokemon Battle Card-e+ - Series 1 - 08-A004 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	89756a78	2178791b642ffa74610fa3135c488d31	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
278a77bb0f1a5bd4724cdf35c357c9e19c2ddb67	Animal Crossing-e - Series 2 - P-001 - Boy 1 (USA)	Animal Crossing-e - Series 2 - P-001 - Boy 1 (USA) (Strip 2).raw	Nintendo - Game Boy Advance (e-Reader)	2912	16549ce7	bf44922a52b112baea06c5d0b9d6172e	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
278ad55333b7b75970812ecb9e691111ca3cfc46	Jeremy McGrath Supercross 2000 (USA)	Jeremy McGrath Supercross 2000 (USA).z64	Nintendo - Nintendo 64 (BigEndian)	16777216	2a5c9a06	8046a4b8abd4353b2ab9696106ccf8d2	N64	N64	N64	USA	Retail/Standard	Licensed/Official
278b484fa26f13a98ae5bbe06d19a5c47ccfcd34	Taikong Baobei (Taiwan) (Li Cheng) (Unl)	Taikong Baobei (Taiwan) (Li Cheng) (Unl).gbc	Nintendo - Game Boy Color	4194304	23f291b3	b3e63b970dd30375664a119fa80e9382	GBC	GBC	GBC	Unknown	Homebrew/Unlicensed	Unlicensed
278cec1806eb39690cd2a3ae4838cfa8b8e630d2	Perfect Dark (Europe) (Beta) (2000-04-26) (Debug)	Perfect Dark (Europe) (Beta) (2000-04-26) (Debug).v64	Nintendo - Nintendo 64 (ByteSwapped)	33554432	5c6ac287	6591a8d4a54df2edd351080dd37cb924	N64	N64	N64	Europe	Prototype/Beta/Demo	Special/Non-retail
278e45431689b52ce28955957b444ae4f8539199	Ide Yosuke no Mahjong Juku (Japan)	Ide Yosuke no Mahjong Juku (Japan).v64	Nintendo - Nintendo 64 (ByteSwapped)	12582912	32003c85	20364f316726faf88490ce3fe1fb42f2	N64	N64	N64	Japan	Retail/Standard	Licensed/Official
27933b42dcb90b66e8b65e17d26948228661ec12	Pokemon-e TCG - EX Dragon - K-25-# - Geodude (USA)	Pokemon-e TCG - EX Dragon - K-25-# - Geodude (USA) (Short Strip).raw	Nintendo - Game Boy Advance (e-Reader)	1872	44595242	f2ad662402dd125e52c79048e75c66e2	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
279710398eca07e830f82f17eb1c38d9fdc90ee4	Rockman EXE 6 - Kaizou Card - Part 1 - 137-A036 (Japan)	Rockman EXE 6 - Kaizou Card - Part 1 - 137-A036 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	592d3362	558a48ffa13041de6ef9dd8e48caf337	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
279bc9ed596663610265a618a1656dbb8ea4237a	NFL Blitz 2001 (USA)	NFL Blitz 2001 (USA).z64	Nintendo - Nintendo 64 (BigEndian)	16777216	18eeb41b	e4edd73cb036c6b143cee9aeeed60341	N64	N64	N64	USA	Retail/Standard	Licensed/Official
279f7380aba0f136228aaf2f70e460dc45556e13	Tecmo NBA Basketball (Asia) (En) (DH-64) (Pirate)	Tecmo NBA Basketball (Asia) (En) (DH-64) (Pirate).unh	Nintendo - Nintendo Entertainment System (Headerless)	393216	08260b36	45c2c19cfbea003de9d2691f304155be	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
279fb0223e362db553b739b1b8f9c18b81d92413	Wario Blast Featuring Bomberman! (USA, Europe) (SGB Enhanced)	Wario Blast Featuring Bomberman! (USA, Europe) (SGB Enhanced).gb	Nintendo - Game Boy	262144	927b57a1	14fe7234ee4bcb14adf20c743f084a35	GAMEBOY	Gameboy	GAMEBOY	USA	Retail/Standard	Licensed/Official
27a2e41f627b5211988e9a90a0075c1460f24fe6	Fisraduth - Castle of Tyramis (Japan) (Family BASIC) (Unl)	Fisraduth - Castle of Tyramis (Japan) (Family BASIC) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	40960	3c500f80	dd2a875173a5a5eee3c6f0e474e162e6	NES	NES	NES	Japan	Homebrew/Unlicensed	Unlicensed
27a5604b4aa89d2fec216aeac2b99e76165f531f	Samurai Jack - The Amulet of Time (USA, Europe)	Samurai Jack - The Amulet of Time (USA, Europe).gba	Nintendo - Game Boy Advance	8388608	b250366c	473c1f5bd97f5f96a5b19f3e18121d81	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
27a59c94b24268a976a8ab090f625b4dcb48bdc3	Super Nichibutsu Mahjong (Japan)	Super Nichibutsu Mahjong (Japan).sfc	Nintendo - Super Nintendo Entertainment System	1048576	d36aa90c	45148f31f84f22ba6af5394adccadcf4	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
27a8c04bf7126d2b9f564b5f8f709c08817d9692	Splitz (Europe)	Splitz (Europe).gb	Nintendo - Game Boy	65536	112487c9	9ecb13a68c8c58d90dd15157440d5b10	GAMEBOY	Gameboy	GAMEBOY	Europe	Retail/Standard	Licensed/Official
27a96410b38e695d9b80ae861af3b472f0e84c60	Robot Poncots - Star Version (Japan) (SGB Enhanced) (GB Compatible)	Robot Poncots - Star Version (Japan) (SGB Enhanced) (GB Compatible).gbc	Nintendo - Game Boy Color	1048576	b28f32ac	9bdc654fc8acb425fe4b68269928fbfb	GBC	GBC	GBC	Japan	Retail/Standard	Licensed/Official
27aa89c66d50ea6eee40945cb6184fdbe8360a0a	Jiqi Mao - Xiao Dingdang (China) (Pirate)	Jiqi Mao - Xiao Dingdang (China) (Pirate).unh	Nintendo - Nintendo Entertainment System (Headerless)	524288	02ed9012	1611485278174a77374ec6c764874088	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
27ab3fb36247a45857d8c9669febb8167a6fa12a	Kind Gal's (Japan) (Disk 1) (Unl)	Kind Gal's (Japan) (Disk 1) (Unl).fds	Nintendo - Family Computer Disk System (FDS)	131000	66686b06	3ffc0f3046c94111b04be4b5d087a0b9	NES	NES	NES	Japan	Homebrew/Unlicensed	Unlicensed
27ae95c7a3a0d39da9c919ac4189b44563755998	Kid Niki - Radical Ninja (USA)	Kid Niki - Radical Ninja (USA).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	8192d2e7	119f54174359d9c2ab8e4ec2c1836be2	NES	NES	NES	USA	Retail/Standard	Licensed/Official
27b1839deb7fbf384539b3686ba029ca54637196	Quest for Camelot (Europe) (En,Fr,De,Es,It,Nl) (SGB Enhanced) (GB Compatible)	Quest for Camelot (Europe) (En,Fr,De,Es,It,Nl) (SGB Enhanced) (GB Compatible).gbc	Nintendo - Game Boy Color	1048576	ce55a4de	81dd8a336e1b1b705235a7b20a536bc0	GBC	GBC	GBC	Europe	Retail/Standard	Licensed/Official
27b272aff632f7e8ca72e87627ce37336666c952	Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (Japan)	Miracle Adventure of Esparks - Ushinawareta Seiseki Perivron (Japan).gb	Nintendo - Game Boy	131072	b3ad9b76	64080619789f154ee057f2946a98c61c	GAMEBOY	Gameboy	GAMEBOY	Japan	Retail/Standard	Licensed/Official
27b381b003445ef9bd1db0ecf9f018093a3e586b	Hatayama Hatch no Pro Yakyuu News! - Jitsumei Ban (Japan)	Hatayama Hatch no Pro Yakyuu News! - Jitsumei Ban (Japan).sfc	Nintendo - Super Nintendo Entertainment System	1048576	7a585763	4abae3861e8eb3c9a7195c22b47d72d6	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
27b47270ff5d513b80afb9e274019ca3ded01e4f	F-15 City War (USA) (Beta 1) (Unl)	F-15 City War (USA) (Beta 1) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	57344	d2dcfb0e	c2541cbffed9b44c2fb176fc8ed50a86	NES	NES	NES	USA	Prototype/Beta/Demo	Unlicensed
27b49727aae20dadd6c609c26ca69fdbc477ea59	Pokemon Card-e - Basic Pack - B-92-# (Japan)	Pokemon Card-e - Basic Pack - B-92-# (Japan) (Short Strip).raw	Nintendo - Game Boy Advance (e-Reader)	1872	cfbbd406	3643a0d59d8b541f378dbb8b6b95d5c5	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
27b4bbb969d3f9b7ed6e8684f8bf065e2ba66566	Sanma no Meitantei (Japan)	Sanma no Meitantei (Japan).nes	Nintendo - Nintendo Entertainment System (Headered)	196624	b87b912e	d7e8190c32e72c4e2445038d9d1b0b1c	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
27bfaff7a8d2a3cef081af67a5e89290c6b59550	Robot Poncots 64 - 7tsu no Umi no Caramel (Japan)	Robot Poncots 64 - 7tsu no Umi no Caramel (Japan).v64	Nintendo - Nintendo 64 (ByteSwapped)	33554432	49bb7dde	c36c2faf41e34ea2d10e178702101da3	N64	N64	N64	Japan	Retail/Standard	Licensed/Official
27c83075014fbf4d15a1a91db5f9c9babb8e96d3	Bratz (Europe) (En,Fr,De,Es,It)	Bratz (Europe) (En,Fr,De,Es,It).gba	Nintendo - Game Boy Advance	4194304	b30241e2	accb22e06c37f68b55d8fa34853f885b	GBA	GBA	GBA	Europe	Retail/Standard	Licensed/Official
27ca5ba9e920c21a6906f57e266a253c39ffadb6	Othello (USA) (HAL Laboratory)	Othello (USA) (HAL Laboratory).unh	Nintendo - Nintendo Entertainment System (Headerless)	40960	699fa085	1601fe20ae57415c9ce76481f2fa2389	NES	NES	NES	USA	Retail/Standard	Licensed/Official
27d25b95dd212854571bc8f5a083f84825631331	Fantasy Zone (USA) (Tengen) (Unl)	Fantasy Zone (USA) (Tengen) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	131072	0ffde258	fa5dcc5882d8bb1c209f7c75d23c50c9	NES	NES	NES	USA	Homebrew/Unlicensed	Unlicensed
27d3123dd4a3d84cb1a7ecf2ced3bc44389f4607	Conker's Bad Fur Day (USA)	Conker's Bad Fur Day (USA).v64	Nintendo - Nintendo 64 (ByteSwapped)	67108864	6acdb3fc	220543f489a9828021ea82a69e6305a3	N64	N64	N64	USA	Retail/Standard	Licensed/Official
27d60aeb11855094a8efdbacb93661798eb0b47c	Xinghe Zhandui (China) (Pirate)	Xinghe Zhandui (China) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	524304	e0669431	f5a0cbc347b83581a56f58544df24240	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
